material,d_mag,l_mag,circuit,t_steel,r_clear,gap,n_gon,r_face,wire_d,n_layers,v_cap,c_cap,pulse_mode,f_pulse,duty,n_pulses,fidelity,n_faces,a_face,bounding_cube,m_module,free_volume,coil_mass,turns_per_layer,n_turns,winding_build,J_attract,J_repel,margin_attract,margin_repel,F_attract,F_repel,asymmetry,margin,n_eff,R_coil,L_coil,i_peak,h_peak,h_need,switch_margin,switched,saturated,b_steel_peak,mmf,mmf_need,v_need,e_switch,e_drawn,pulse_program,pulse_saving,hold_ratio,pivot_ratio,E_barrier,W_drive,drv_mass,drv_price,drv_cap,drv_mosfet,drv_topology,feasible,scalar,violations
LNGT36J,0.0038087361980477193,0.005294193428776515,potcore,0.0006339605210577443,0.0009236926005779525,0.0002989274317329407,8,0.018606595076169068,0.00020832740965868288,3,168.89981487246985,9.49152400661516e-05,single,17090.37234936695,0.8995339416418983,5,screen,18,0.015414208060267358,0.037213190152338135,0.05313058013320294,1.2392877991213017e-05,0.00029326876799577734,23,69,0.000620982342710602,0.6891770514416128,0.5694129144129264,0.13088339384492667,0.4572964687193358,1.708331695800274,0.5257058460220659,3.249596154821091,0.4572964687193358,0.07064075223347865,0.4825616359076259,2.3931698874898723e-05,236.27264746374865,2861846.6491536344,444000.0,6.4456005611568346,True,True,5.462768563603074,16302.812674998657,2529.2930457472658,26.20389105249741,0.5865567408502648,1.3537573934385143,single shot,0.0,3.277620243910942,1.4111321184595478,0.0007990364160606845,0.0011275459505220384,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,pivot 1.41 < 1.5
LNGT60,0.00756337818550948,0.005976635819559561,none,0.0003,0.0,0.000301630986513188,8,0.01865778079573175,0.00025622423551225097,3,174.62800648427958,0.00010211235998895072,train,17126.896272595583,0.9,5,screen,18,0.015456611698752737,0.0373155615914635,0.05495267623988921,1.1943676359659718e-05,0.0007614197583448812,21,63,0.0007637532012149176,nan,nan,nan,nan,0.0,0.0,inf,nan,nan,0.5475401254378712,2.028106013002098e-05,184.10048790336273,524860.2323983957,336000.0,1.5620840249952253,True,False,0.0,11598.330737911852,7424.908361089799,111.79168578003566,11.485233617089072,1.5555812041432875,"5 pulses at 17 kHz, 90 % duty",0.0,0.0,0.0,nan,0.0,0.30150905260913663,154.4,elec 100u/160V,IRFP260N TO-247,multiplexed,False,0.0,open-circuit demag margin 0.96 > 0.8 [prescreen]
LNGT60,0.004198107223610814,0.005371086552130115,potcore,0.0007468919375047027,0.00103610379904187,0.00029715663998482704,8,0.018645555905731657,0.00020891656763866257,3,174.0084351353495,0.00010130006260705022,single,17077.876741356533,0.8999938264379652,5,screen,18,0.01544648426827962,0.037291111811463315,0.060668309978824386,1.1874221261660391e-05,0.00032097104222541926,23,69,0.0006227385048173254,0.8985765816342125,0.7082514084914527,0.22769402826028612,0.7679720253460867,3.8265929903518696,0.91016084304728,4.204304128861639,0.7679720253460867,0.07132707699687348,0.5222121320344163,2.8637533365308856e-05,221.91019603205885,2647445.2048250036,336000.0,7.87930120483632,True,True,4.750452706438902,15311.803526212061,1943.2946054675083,22.084247144726866,0.44464910303524496,1.5335434950843532,single shot,0.0,6.429561683100869,2.4306175524978797,0.0009143076246324241,0.0022223321608142127,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.10169435567137905,
LNGT36J,0.0038711053512418274,0.006780282143999278,potcore,0.0010258314440152153,0.001104857527916237,0.00038094475395225445,8,0.018999903019056998,0.00024077940079501222,4,205.28072849639102,0.00011318868975331897,single,19206.840329930044,0.8999943613539747,5,screen,18,0.015740035028533845,0.037999806038113995,0.08492909044076799,1.0770394829572938e-05,0.0006435648715585826,26,104,0.0009569536505196967,0.6908792390050085,0.5948679236014104,0.113996141568932,0.3937769118066683,1.6048787906738566,0.5454045869024627,2.9425472928060734,0.3937769118066683,0.061374728617561485,0.593454798896053,4.429053004028213e-05,210.48411676021465,3030380.3779939157,444000.0,6.825181031517828,True,True,3.083454393192889,21890.34814306232,3207.2919446349397,30.076964632649364,0.9215386453169593,2.3844683209639266,single shot,0.0,1.926268209766003,0.9888898254814467,0.0013042563668338749,0.0012897658509814162,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,hold 1.9 < 3.0; pivot 0.99 < 1.5
LNGT60,0.003934712041802203,0.00540121428400183,potcore,0.0006555922551584086,0.0009544745765263883,0.0002989251104096146,8,0.01900735698083296,0.00020863689223343424,3,169.16548443507017,7.716140666038774e-05,single,17093.920438607725,0.8996499325930263,5,screen,18,0.015746210092655873,0.03801471396166592,0.055646112131663,1.3240028893830007e-05,0.0003025670146205322,23,69,0.0006219048483694209,0.8984461395141649,0.724730979564389,0.2263870856280847,0.7283379291076867,3.289509699967881,0.7824897092448053,4.203901547973896,0.7283379291076867,0.07092796245898511,0.49491406124116305,2.502717400316014e-05,218.7675516145097,2596509.8758361926,336000.0,7.727707963798192,True,True,4.975642176811868,15094.961061401169,1953.3555269060591,21.890770876378305,0.33278577688887495,1.1038548822426337,single shot,0.0,6.025975164405218,2.1312246852685575,0.0008548928133201818,0.0018219686670066563,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.09604878447816015,
LNGT36J,0.004057849383022403,0.005251982529944892,potcore,0.000723416773062345,0.0010021940072215353,0.00030163330783651403,8,0.01865688636081567,0.0002559147529374996,3,174.36233692167926,0.00010286607070850191,train,17123.348183354807,0.9,5,screen,18,0.015455870724606935,0.03731377272163134,0.0633321239274963,1.1977584045687988e-05,0.000397852027542234,19,57,0.000762830695556099,0.6891895634056214,0.5532450587826976,0.13495288158343363,0.4951784550275152,2.020963376895535,0.6014390115558474,3.3602133185001675,0.4951784550275152,0.07283582523415198,0.28748349600226414,1.864252216519709e-05,352.42350340705855,3546280.5437686048,444000.0,7.987118341821182,True,True,6.102200288062723,20088.13969420234,2515.0672413377492,21.8304436543408,0.44120434836779876,1.5504577514450364,"5 pulses at 17 kHz, 90 % duty",0.0,3.252860083228613,1.469809085434935,0.0009550328880310936,0.0014037160157172664,0.020633333333333333,85.30000000000001,elec 220u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,pivot 1.47 < 1.5
LNGT60,0.003785781648271396,0.006930621203220872,potcore,0.0009416759442703399,0.0010403517685668015,0.0003355270668930229,8,0.018799928541408467,0.0002402906441230985,4,175.25015818697744,0.00011047054846532236,single,17765.761071293473,0.8995439880002922,5,screen,18,0.015574370746992852,0.037599857082816934,0.08011877084116982,1.056616513538114e-05,0.0006293696545654647,26,104,0.0009550111360028429,0.8993717853323637,0.7659122909359752,0.17906122803928448,0.6056152156278601,2.8224177086347284,0.7773818052720951,3.630671170193957,0.6056152156278601,0.056042846035626356,0.5851011960269781,4.167615669469373e-05,179.04568482325882,2536163.903990218,336000.0,7.548106857113744,True,True,2.781895626068439,18620.751221618917,2466.943244724963,23.217763275544016,0.535956790096153,1.6960942047206362,single shot,0.0,3.591021481723095,1.5574896920646386,0.0012174344436201214,0.0018961415967027875,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.07454441090520175,
LNGT60,0.003870861717415963,0.00693743009547885,potcore,0.0010129323873622424,0.001075801297307364,0.00037637434917133286,8,0.018981900945071226,0.00024137092451313974,4,175.82431359148643,0.00011113998808771645,train,18651.593946905366,0.8186291214535582,5,screen,18,0.015725121622142343,0.03796380189014245,0.08501440849513603,1.0688764524766147e-05,0.0006470131331621972,26,104,0.0009593046023850227,0.8990153492674777,0.7643594694819145,0.19296770460734455,0.6139834438610238,2.7841659432393504,0.7973063986202877,3.4919648808253103,0.6139834438610238,0.060419260650772376,0.5908073824909612,4.332586267837061e-05,159.77591877055232,2250505.861326544,336000.0,6.697934111090905,True,True,2.3360250557620783,16616.69555213744,2480.8687688674577,26.250528995253074,0.6892693621237317,1.717657127960802,"5 pulses at 19 kHz, 82 % duty",0.0,3.3383631042797526,1.5343313448514277,0.0013043295951302009,0.0020012737818256394,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.07005229022028607,
LNGT60,0.001,0.00579730482557795,potcore,0.0003,0.0002407564150751611,0.00029819592063421335,20,0.01888432327276581,0.0002341451827137814,3,172.28756751645523,7.809093023960409e-05,train,13406.9575936409,0.8868221401633293,5,screen,54,0.005981965944929256,0.03776864654553162,0.057933121747900544,1.1046665959341826e-05,0.00013582649155775763,22,66,0.0006979399606332396,0.8997731031090761,0.878993104427322,0.1406986220324619,0.27384480212843915,0.07590488831573404,0.07124825656445653,1.0653578343641963,0.27384480212843915,0.04401642027470668,0.14006067257416902,1.4178879396330635e-06,732.0544368426227,7967308.0476858495,336000.0,23.712226332398362,True,True,5.251692900378946,48315.5928316131,2037.581463432592,7.265769358866831,0.11130830666270071,1.1588585267872706,"5 pulses at 13 kHz, 89 % duty",0.0,0.13355919936497654,0.38354987234358895,0.00013378087445154924,5.131163731790541e-05,0.03283333333333333,259.29999999999995,elec 470u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,hold 0.1 < 3.0; pivot 0.38 < 1.5; electronics do not fit
LNGT72,0.0036789653503118843,0.007059086469448502,potcore,0.0009882429098077743,0.0010299109471827602,0.0003549879413669797,8,0.018957380946075818,0.00024278186533216635,4,175.22429204506795,0.00011224232680295307,single,17046.813212506255,0.898628692412584,5,screen,18,0.015704808589875798,0.037914761892151636,0.08188054612099471,1.0869733282297825e-05,0.0006293530695610612,26,104,0.0009649122455761621,1.0463680000296718,0.877339202201511,0.20642684459675037,0.6360108625484356,3.390323288180403,0.8949432167314751,3.788311062418677,0.6360108625484356,0.056523160238566225,0.5614382694577525,3.862162623564166e-05,183.6326709831554,2552501.6552752494,342000.0,7.46345513238377,True,True,2.5373096030326354,19097.797782248163,2558.8413735326462,23.47763722525423,0.5568111788819637,1.7227816658881658,single shot,0.0,4.220766965661269,1.76140750454144,0.0012546256904504994,0.002209907106549995,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.0854446193883978,
LNGT36J,0.003976804946045538,0.00507946269893078,potcore,0.0008522108458044956,0.0010340067818638652,0.0003007080247165974,8,0.018606805232945386,0.00020459759970295458,3,174.5245912121651,7.862260000352067e-05,train,17089.285599297724,0.8999944416964434,5,screen,18,0.01541438215984131,0.03721361046589077,0.06020726016400799,1.1917489779782438e-05,0.0002801497328768032,22,66,0.0006098645251945671,0.6892481949659481,0.5540750662768512,0.1336469059624201,0.4931914110129055,1.9139900106274415,0.5634409719730713,3.3969663298091097,0.4931914110129055,0.07212483731687815,0.4955194525423408,2.484036465461992e-05,213.3353482992296,2572044.81280231,444000.0,5.792893722527725,True,True,3.6948541811818196,14080.132987749153,2430.5871404119766,30.127359411664017,0.6422617348158447,1.1913479578526884,"5 pulses at 17 kHz, 90 % duty",0.0,3.2405728947472343,1.3769184020572083,0.0009054735827654386,0.001246763238686403,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,pivot 1.38 < 1.5
LNGT36J,0.004241811582682978,0.005253212436013627,potcore,0.0007557117842744577,0.0010473771605341803,0.0003015468820702312,8,0.018800068987878487,0.00021099944998072368,3,174.57526515359336,9.909255328119291e-05,train,17120.309589962573,0.8999944618083364,5,screen,18,0.01557448709665819,0.037600137975756974,0.061147594478135114,1.2282964878266654e-05,0.0003307928544408339,23,69,0.0006289471605025412,0.6891658984012043,0.5503784048496735,0.13478661685255677,0.5007347964793117,2.23526464055636,0.6551750118858144,3.4117061853786446,0.5007347964793117,0.07274858799683201,0.5172535258609656,2.9847173454804194e-05,222.15006177715867,2705627.9004182965,444000.0,6.09375653247364,True,True,4.847290724862617,15328.354262623949,2515.4195414501905,28.648217929823982,0.7319455112700172,1.506906699072381,"5 pulses at 17 kHz, 90 % duty",0.0,3.7263235738585827,1.6278335634884677,0.0009291673226485372,0.0015125297539040072,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.06121892495603733,
LNGT72,0.00471512740829715,0.006544222019196698,potcore,0.0008321248397752433,0.001160772125833031,0.00029878334684158296,8,0.022884227320514577,0.00023455291371197025,3,172.2421095629949,7.906162254019552e-05,single,17262.80199956832,0.8995702004035679,5,screen,18,0.0189579146411721,0.04576845464102915,0.08299867895813008,2.3915168726276485e-05,0.000493891580361108,25,75,0.000699155325192641,1.0465416514443007,0.8114933916336329,0.22539270798140942,0.7784371889309478,6.782770744776012,1.4230751868126548,4.766277149394884,0.7784371889309478,0.06170609378288753,0.505755863257957,3.5393214130935976e-05,193.61514231011068,2082003.494625121,342000.0,6.087729516447722,True,True,3.7715121954360953,14521.1356732583,2385.3122307792005,28.293324974053817,0.5696081676582707,1.1720326005523485,single shot,0.0,8.330421013972593,2.578728051835623,0.001535191444586741,0.003958841243093882,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.14259714231566753,
LNGT72,0.0028018837950058496,0.00430320508633523,potcore,0.0004944759498726062,0.0006897689770467164,0.00029878334684158296,8,0.014884227320514577,0.00023455291371197025,3,172.2421095629949,7.906162254019552e-05,single,17262.80199956832,0.8995702004035679,5,screen,18,0.012330497643202579,0.029768454641029153,0.039968250968013715,5.9532765256086394e-06,0.00020439375825401004,16,48,0.000699155325192641,1.0400121653853338,0.8322563860124811,0.29132258187875004,0.7531762129309925,1.8787943635253828,0.4597852874039389,4.086242894228997,0.7531762129309925,0.08025654171429701,0.2093037131240702,7.631099524911369e-06,490.50838275309394,5032251.45596582,342000.0,14.714185543759706,True,True,8.264328726844951,23544.40237214851,1600.1159087010224,11.705854126329328,0.09750220738581587,1.1724971951066563,single shot,0.0,4.7917604374767,1.6727638483060756,0.00048083552449396035,0.0008043242823547874,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,electronics do not fit
LNGT72,0.005025932478808745,0.005200038284686157,potcore,0.0008869756629037315,0.001237286253909948,0.00029878334684158296,8,0.018884227320514577,0.00023455291371197025,3,172.2421095629949,7.906162254019552e-05,single,17262.80199956832,0.8995702004035679,5,screen,18,0.01564420614218734,0.03776845464102915,0.07537728169353768,1.1348755665051907e-05,0.0004177946076933932,20,60,0.000699155325192641,1.0447658822863346,0.6657692660120685,0.2817685196179781,0.9116061918414335,7.973966184647308,1.2708712472693533,6.2744091518165215,0.9116061918414335,0.07727129654047436,0.42783088613091635,3.185173036983624e-05,221.76715900996896,2361108.6522858716,342000.0,6.903826468672139,True,True,4.317392049469657,13306.029540598138,1927.3412506785355,24.9487889570497,0.44290152022457746,1.1718680079001502,single shot,0.0,10.783628321504173,3.1429536612249143,0.0011505216607427514,0.003616036265949999,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,False,0.0,demag margin 0.91 > 0.8
LNGT72,0.002491078724494255,0.005647388820845771,potcore,0.000439625126744118,0.0006132548489697997,0.00029878334684158296,8,0.018884227320514577,0.00023455291371197025,3,172.2421095629949,7.906162254019552e-05,single,17262.80199956832,0.8995702004035679,5,screen,18,0.01564420614218734,0.03776845464102915,0.04414621810148474,1.412950066881355e-05,0.0002560919398543063,22,66,0.000699155325192641,1.0450797063210748,0.9098202914087468,0.2093860851337524,0.5448449259396578,1.3802665391870739,0.3997924844602288,3.4524574443929605,0.5448449259396578,0.05740412658971319,0.26224379046859064,8.90574717139708e-06,413.63223000722354,4556550.115791432,342000.0,13.323245952606525,True,True,7.27416879573785,27299.727180476755,2049.0297392682983,12.92793889534839,0.118923262168118,1.1726092738875358,single shot,0.0,3.1871349138619243,0.9748034212153432,0.0006738261054853934,0.0006568479929313722,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,pivot 0.97 < 1.5
LNGT72,0.0037585056016515,0.008032097451412038,potcore,0.0006633003948239248,0.0009252705514398738,0.00029878334684158296,8,0.018884227320514577,0.00023455291371197025,3,172.2421095629949,7.906162254019552e-05,single,17262.80199956832,0.8995702004035679,5,screen,18,0.01564420614218734,0.03776845464102915,0.06824091642660111,1.1525585061964508e-05,0.0005042192331324593,31,93,0.000699155325192641,1.0478936451226348,0.9006963380091741,0.1773636692787611,0.5567836090640776,3.8462614414400473,0.9815069785703006,3.9187306105990753,0.5567836090640776,0.048494464638485765,0.5163316073088764,2.8569878403001487e-05,202.38911967675796,2229730.9390965863,342000.0,6.519681108469551,True,True,3.8897337085491017,18822.18812993849,2886.979871682231,26.418793603147183,0.49663142456196896,1.172433763478559,single shot,0.0,5.745461824049383,2.2206502169475493,0.0010415957001069665,0.0023130197174141697,0.017633333333333334,85.1,elec 100u/63V,BSC160N10 PG-TDSON,multiplexed,True,0.10177942252817097,
LNGT72,0.0037585056016515,0.002815329654119888,potcore,0.0006633003948239248,0.0009252705514398738,0.00029878334684158296,8,0.018884227320514577,0.00023455291371197025,3,172.2421095629949,7.906162254019552e-05,single,17262.80199956832,0.8995702004035679,5,screen,18,0.01564420614218734,0.03776845464102915,0.04596766248276998,1.4342859872761857e-05,0.0001789165020792597,11,33,0.000699155325192641,1.0327012632673496,0.4763575220384949,0.4457383661916401,0.9719610226853116,3.7648948827322144,0.3983095054416768,9.45218437244525,0.9719610226853116,0.1236659162655527,0.18321444130314965,9.452103597621947e-06,513.2568276201863,5272166.577767464,342000.0,15.415691747858084,True,True,9.197219133056906,16937.475311466147,1098.7165278405043,11.173167729364263,0.08883024686633398,1.1723724231853947,single shot,0.0,8.34894168820742,1.2992997641182702,0.0007016277344035998,0.0009116247498094335,0.020633333333333333,93.30000000000001,elec 220u/63V,BSC0902NS PG-TDSON,multiplexed,False,0.0,demag margin 0.97 > 0.8; pivot 1.30 < 1.5
